loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,has_default_history
14362,11259,mortgage,100000,10.08,active,no
14363,11261,mortgage,2000000,13.69,paid,no
14364,11263,mortgage,1000000,11.65,active,no
14365,11265,mortgage,500000,13.95,paid,no
14366,11266,personal,2000000,12.47,active,no
14367,11269,mortgage,100000,8.89,active,no
14368,11270,mortgage,500000,14.8,active,no
14369,11272,mortgage,5000000,12.94,active,no
14370,11273,mortgage,2000000,14.3,active,no
14371,11274,mortgage,50000,9.51,paid,no
14372,11275,mortgage,2000000,14.27,active,no
14373,11279,mortgage,2000000,11.81,paid,no
14374,11281,mortgage,100000,14.89,active,no
14375,11282,mortgage,500000,13.29,active,no
14376,11283,mortgage,100000,11.34,paid,no
14377,11285,mortgage,100000,10.12,paid,no
14378,11286,mortgage,50000,15.03,active,no
14379,11287,mortgage,5000000,12.98,active,no
14380,11288,mortgage,2000000,16.4,active,no
14381,11291,mortgage,500000,11.49,active,no
14382,11292,mortgage,5000000,13.99,active,no
14383,11294,mortgage,200000,13.48,defaulted,no
14384,11295,mortgage,1000000,13.6,active,no
14385,11297,mortgage,5000000,14.4,active,no
14386,11298,mortgage,100000,9.61,paid,no
14387,11299,personal,100000,12.9,active,no
14388,11301,personal,100000,12.57,paid,no
14389,11303,mortgage,100000,11.24,active,no
14390,11304,mortgage,1000000,11.99,active,no
14391,11306,mortgage,200000,12.65,active,no
14392,11309,mortgage,50000,11.07,paid,no
14393,11311,mortgage,200000,10.85,active,no
14394,11315,mortgage,1000000,14.41,defaulted,no
14395,11316,mortgage,500000,9.04,active,no
14396,11318,personal,50000,11.0,paid,no
14397,11319,mortgage,50000,13.73,active,no
14398,11320,mortgage,500000,10.17,defaulted,no
14399,11321,mortgage,2000000,13.08,active,no
14400,11322,mortgage,100000,10.92,active,no
14401,11323,mortgage,1000000,15.25,active,no
14402,11324,mortgage,500000,11.3,active,no
14403,11326,mortgage,200000,10.34,active,no
14404,11331,mortgage,200000,12.74,paid,no
14405,11333,personal,2000000,9.59,active,no
14406,11334,mortgage,500000,14.88,active,no
14407,11336,mortgage,1000000,13.94,active,no
14408,11338,mortgage,2000000,14.66,active,no
14409,11339,mortgage,2000000,11.69,defaulted,no
14410,11341,mortgage,2000000,15.18,active,no
14411,11344,mortgage,50000,12.45,active,no
14412,11345,mortgage,50000,9.26,active,no
14413,11346,mortgage,100000,10.29,active,no
14414,11347,mortgage,1000000,14.19,active,no
14415,11349,mortgage,200000,15.67,active,no
14416,11350,mortgage,200000,9.26,paid,no
14417,11352,mortgage,100000,15.41,paid,no
14418,11355,mortgage,200000,14.89,paid,no
14419,11356,personal,2000000,11.35,defaulted,no
14420,11359,mortgage,100000,14.01,active,no
14421,11361,mortgage,100000,10.0,active,no
14422,11362,mortgage,500000,15.01,active,no
14423,11365,mortgage,50000,13.76,active,no
14424,11366,mortgage,1000000,12.01,active,no
14425,11367,mortgage,1000000,15.42,paid,no
14426,11370,mortgage,50000,9.61,active,no
14427,11373,personal,2000000,15.27,active,yes
14428,11375,mortgage,1000000,8.69,active,no
14429,11376,mortgage,200000,14.53,active,no
14430,11377,mortgage,200000,13.09,paid,no
14431,11378,mortgage,1000000,14.07,defaulted,no
14432,11380,mortgage,5000000,11.8,active,no
14433,11381,mortgage,5000000,15.42,paid,no
14434,11383,mortgage,500000,11.01,active,no
14435,11387,mortgage,1000000,10.7,active,no
14436,11388,mortgage,100000,10.91,active,no
14437,11389,mortgage,2000000,14.69,active,no
14438,11391,mortgage,100000,12.46,active,no
14439,11395,mortgage,50000,12.8,active,no
14440,11396,personal,2000000,15.15,paid,no
14441,11400,personal,2000000,15.17,defaulted,no
14442,11401,mortgage,200000,9.79,active,no
14443,11402,mortgage,2000000,12.9,active,no
14444,11411,personal,500000,9.51,paid,no
14445,11412,mortgage,1000000,15.45,paid,no
14446,11413,personal,100000,15.2,active,no
14447,11414,mortgage,200000,15.29,active,no
14448,11415,personal,5000000,14.14,paid,no
14449,11416,mortgage,200000,12.24,active,no
14450,11419,mortgage,500000,11.74,active,no
14451,11420,mortgage,500000,11.66,defaulted,no
14452,11422,mortgage,500000,9.03,active,no
14453,11423,mortgage,500000,16.09,active,no
14454,11425,mortgage,5000000,12.1,active,no
14455,11429,mortgage,100000,15.94,active,no
14456,11430,mortgage,500000,15.53,defaulted,no
14457,11433,personal,200000,15.13,active,no
14458,11436,personal,200000,13.21,paid,no
14459,11438,mortgage,5000000,9.31,active,no
14460,11442,mortgage,2000000,11.09,active,no
14461,11444,mortgage,1000000,13.33,active,no
14462,11447,mortgage,200000,8.61,defaulted,no
14463,11448,mortgage,200000,8.84,active,no
14464,11451,mortgage,5000000,13.92,active,no
14465,11452,mortgage,100000,15.61,active,no
14466,11454,mortgage,2000000,15.34,paid,no
14467,11455,personal,200000,9.85,defaulted,no
14468,11456,mortgage,50000,15.79,active,no
14469,11457,mortgage,200000,14.07,paid,no
14470,11458,mortgage,1000000,14.23,active,no
14471,11460,mortgage,1000000,10.93,active,no
14472,11461,mortgage,2000000,14.23,active,no
14473,11463,mortgage,2000000,14.18,active,no
14474,11465,personal,500000,13.26,paid,no
14475,11472,personal,100000,11.36,active,no
14476,11473,mortgage,1000000,14.99,active,no
14477,11475,mortgage,50000,16.0,paid,no
14478,11476,mortgage,50000,15.46,defaulted,no
14479,11477,mortgage,500000,10.44,active,no
14480,11480,mortgage,100000,12.07,active,no
14481,11482,mortgage,100000,11.24,active,no
14482,11486,mortgage,2000000,14.16,active,no
14483,11487,mortgage,200000,15.15,active,no
14484,11488,mortgage,50000,10.23,defaulted,no
14485,11490,mortgage,50000,16.08,paid,no
14486,11492,mortgage,5000000,13.92,paid,no
14487,11496,mortgage,50000,10.25,active,no
14488,11497,mortgage,50000,11.47,active,no
14489,11499,mortgage,5000000,9.34,active,no
14490,11500,mortgage,1000000,13.28,paid,no
14491,11505,mortgage,100000,9.85,active,no
14492,11508,mortgage,200000,14.04,active,no
14493,11511,mortgage,1000000,14.4,active,no
14494,11512,mortgage,100000,12.33,active,no
14495,11513,mortgage,500000,9.25,active,no
14496,11515,mortgage,50000,13.39,active,no
14497,11516,mortgage,200000,11.48,active,no
14498,11517,mortgage,100000,16.1,active,no
14499,11519,personal,500000,12.61,active,yes
14500,11520,mortgage,50000,9.08,defaulted,no
14501,11521,mortgage,500000,13.59,active,no
14502,11523,mortgage,5000000,14.73,defaulted,no
14503,11525,mortgage,500000,9.78,active,no
14504,11527,mortgage,1000000,12.09,active,no
14505,11529,personal,500000,14.45,paid,no
14506,11531,mortgage,1000000,8.66,active,no
14507,11534,mortgage,2000000,8.73,active,no
14508,11536,mortgage,1000000,13.92,active,no
14509,11537,personal,5000000,14.3,active,no
14510,11538,mortgage,5000000,15.27,paid,no
14511,11539,personal,500000,11.7,paid,yes
14512,11541,personal,100000,11.62,active,no
14513,11543,mortgage,500000,12.92,active,no
14514,11544,mortgage,500000,14.56,active,no
14515,11545,mortgage,100000,13.63,active,no
14516,11546,mortgage,50000,11.12,active,no
14517,11548,personal,200000,11.27,active,no
14518,11549,mortgage,2000000,14.6,active,no
14519,11550,mortgage,50000,12.78,active,no
14520,11551,mortgage,500000,9.28,active,no
14521,11553,mortgage,50000,9.72,active,no
14522,11554,mortgage,200000,15.31,paid,no
14523,11558,mortgage,5000000,16.49,active,no
14524,11559,mortgage,50000,11.19,active,no
14525,11564,mortgage,200000,11.59,paid,no
14526,11565,mortgage,50000,9.74,defaulted,no
14527,11566,mortgage,1000000,10.39,defaulted,no
14528,11568,mortgage,500000,11.9,active,no
14529,11573,mortgage,200000,10.78,paid,no
14530,11574,mortgage,2000000,14.11,active,no
14531,11575,mortgage,500000,12.8,active,no
14532,11576,personal,1000000,15.08,active,no
14533,11578,personal,5000000,14.3,active,no
14534,11579,personal,50000,9.52,active,no
14535,11581,mortgage,500000,9.49,paid,no
14536,11585,personal,50000,15.67,paid,no
14537,11586,personal,50000,15.06,active,no
14538,11587,mortgage,500000,12.24,paid,no
14539,11589,mortgage,200000,9.54,active,no
14540,11591,mortgage,200000,15.69,active,no
14541,11592,mortgage,500000,10.35,active,no
14542,11594,mortgage,200000,8.78,defaulted,no
14543,11595,mortgage,100000,15.89,active,no
14544,11596,mortgage,50000,14.97,paid,no
14545,11597,mortgage,500000,14.05,active,no
14546,11598,mortgage,2000000,8.77,paid,no
14547,11600,personal,1000000,12.73,paid,no
14548,11601,mortgage,5000000,13.73,paid,no
14549,11603,mortgage,500000,14.57,defaulted,no
14550,11604,mortgage,500000,12.27,active,no
14551,11606,mortgage,50000,16.13,active,no
14552,11607,mortgage,1000000,10.46,active,no
14553,11608,mortgage,50000,9.06,active,no
14554,11610,mortgage,2000000,11.16,paid,no
14555,11611,mortgage,5000000,13.79,active,no
14556,11612,mortgage,200000,14.4,paid,no
14557,11614,personal,500000,14.41,paid,no
14558,11615,personal,50000,9.39,active,no
14559,11616,mortgage,5000000,15.58,active,no
14560,11622,mortgage,2000000,10.75,active,no
14561,11623,mortgage,2000000,10.18,paid,no
14562,11629,mortgage,5000000,13.42,active,no
14563,11633,mortgage,100000,10.19,active,no
14564,11634,mortgage,500000,12.56,active,no
14565,11637,mortgage,2000000,11.76,active,no
14566,11638,mortgage,5000000,10.36,active,no
14567,11639,mortgage,200000,10.84,paid,no
14568,11642,mortgage,50000,11.92,active,no
14569,11643,mortgage,50000,11.27,active,no
14570,11644,mortgage,100000,11.55,active,no
14571,11645,mortgage,200000,14.38,active,no
14572,11646,mortgage,2000000,9.85,active,no
14573,11647,personal,5000000,13.52,active,no
14574,11649,mortgage,100000,13.93,paid,no
14575,11650,mortgage,2000000,14.92,active,no
14576,11653,personal,2000000,15.28,paid,no
14577,11654,mortgage,500000,9.77,active,no
14578,11655,personal,1000000,9.61,active,no
14579,11656,personal,5000000,13.42,defaulted,yes
14580,11657,mortgage,2000000,14.56,active,no
14581,11662,mortgage,50000,10.68,active,no
14582,11663,mortgage,2000000,12.71,defaulted,no
14583,11664,personal,100000,14.68,active,no
14584,11666,mortgage,5000000,14.64,active,no
14585,11667,mortgage,2000000,13.73,active,no
14586,11668,mortgage,5000000,9.13,active,no
14587,11669,mortgage,50000,8.91,active,no
14588,11672,mortgage,50000,11.61,paid,no
14589,11674,mortgage,100000,8.71,active,no
14590,11678,mortgage,50000,15.73,active,no
14591,11679,mortgage,200000,8.66,paid,no
14592,11680,mortgage,200000,8.74,paid,no
14593,11682,mortgage,1000000,9.82,paid,no
14594,11683,personal,5000000,13.52,defaulted,no
14595,11684,mortgage,200000,12.83,active,no
14596,11685,mortgage,100000,13.78,active,no
14597,11686,mortgage,2000000,15.65,active,no
14598,11688,mortgage,200000,12.14,paid,no
14599,11689,mortgage,1000000,8.85,active,no
14600,11690,personal,5000000,14.61,paid,no
14601,11692,mortgage,500000,15.0,active,no
14602,11693,mortgage,500000,8.9,defaulted,no
14603,11696,mortgage,100000,10.44,paid,no
14604,11697,mortgage,1000000,14.66,paid,no
14605,11698,mortgage,200000,11.51,paid,no
14606,11701,mortgage,1000000,12.28,defaulted,no
14607,11702,mortgage,50000,15.09,active,no
14608,11703,mortgage,1000000,9.26,defaulted,yes
14609,11704,mortgage,200000,13.92,active,no
14610,11706,mortgage,100000,10.22,paid,no
14611,11707,personal,50000,9.0,active,no
14612,11708,mortgage,1000000,13.8,active,no
14613,11709,mortgage,500000,9.47,paid,no
14614,11711,mortgage,200000,14.48,active,no
14615,11715,mortgage,100000,10.12,active,no
14616,11718,mortgage,2000000,8.89,active,no
14617,11721,personal,200000,9.29,defaulted,no
14618,11724,mortgage,1000000,15.23,active,no
14619,11727,mortgage,5000000,11.47,active,no
14620,11729,mortgage,100000,10.92,active,no
14621,11730,mortgage,500000,12.43,active,no
14622,11731,mortgage,50000,13.56,active,no
14623,11735,mortgage,1000000,8.8,active,no
14624,11736,mortgage,100000,15.69,active,no
14625,11737,mortgage,50000,16.17,defaulted,no
14626,11738,mortgage,5000000,11.84,defaulted,no
14627,11739,mortgage,100000,11.8,paid,no
14628,11740,mortgage,2000000,15.53,paid,no
14629,11742,mortgage,1000000,11.93,active,no
14630,11743,mortgage,100000,15.35,active,no
14631,11745,mortgage,500000,8.73,paid,no
14632,11746,mortgage,5000000,12.42,active,no
14633,11747,mortgage,100000,16.12,active,no
14634,11748,mortgage,1000000,10.52,active,no
14635,11750,mortgage,100000,10.63,active,no
14636,11752,personal,50000,13.54,active,no
14637,11754,mortgage,50000,15.91,active,no
14638,11755,mortgage,5000000,10.09,defaulted,no
14639,11756,mortgage,2000000,15.87,active,no
14640,11757,mortgage,200000,13.8,active,no
14641,11758,personal,5000000,16.44,active,no
14642,11760,personal,2000000,14.39,paid,no
14643,11761,mortgage,5000000,13.84,paid,no
14644,11763,mortgage,200000,15.02,active,no
14645,11764,personal,500000,9.9,active,no
14646,11765,mortgage,50000,16.07,active,no
14647,11767,mortgage,200000,9.82,active,no
14648,11768,personal,100000,8.71,active,no
14649,11769,mortgage,500000,14.08,active,no
14650,11770,mortgage,1000000,9.98,active,no
14651,11771,mortgage,200000,14.57,active,no
14652,11773,mortgage,5000000,14.86,active,no
14653,11774,personal,2000000,10.39,active,no
14654,11775,mortgage,200000,9.19,paid,no
14655,11776,mortgage,2000000,12.51,defaulted,no
14656,11779,mortgage,5000000,15.62,active,no
14657,11780,mortgage,5000000,15.28,active,no
14658,11784,mortgage,2000000,9.44,defaulted,no
14659,11785,mortgage,50000,16.22,paid,no
14660,11786,mortgage,500000,10.61,paid,no
14661,11787,mortgage,2000000,11.3,active,no
14662,11789,mortgage,50000,9.69,active,no
14663,11790,mortgage,50000,11.52,defaulted,no
14664,11791,mortgage,2000000,13.59,active,no
14665,11792,mortgage,500000,12.55,paid,no
14666,11794,mortgage,100000,15.12,paid,no
14667,11795,mortgage,5000000,13.63,paid,no
14668,11796,mortgage,200000,10.61,defaulted,no
14669,11797,personal,50000,12.96,active,no
14670,11798,mortgage,200000,9.01,active,no
14671,11800,mortgage,500000,13.15,active,no
14672,11801,personal,100000,11.62,paid,no
14673,11802,mortgage,1000000,9.29,active,no
14674,11805,mortgage,5000000,10.96,active,no
14675,11807,mortgage,5000000,15.68,paid,no
14676,11809,mortgage,100000,13.19,active,no
14677,11810,mortgage,500000,15.73,paid,no
14678,11811,mortgage,100000,11.79,active,no
14679,11814,mortgage,5000000,16.33,active,no
14680,11815,mortgage,1000000,11.38,active,no
14681,11818,mortgage,50000,14.55,active,no
14682,11819,mortgage,100000,10.94,active,no
14683,11820,mortgage,2000000,9.35,active,no
14684,11821,mortgage,2000000,15.16,active,no
14685,11823,mortgage,500000,14.6,active,no
14686,11824,personal,5000000,15.07,active,no
14687,11825,mortgage,5000000,10.9,paid,no
14688,11827,mortgage,100000,14.13,defaulted,no
14689,11830,mortgage,1000000,10.26,active,no
14690,11831,mortgage,500000,8.59,active,no
14691,11832,personal,100000,15.43,paid,no
14692,11833,mortgage,500000,12.69,paid,no
14693,11834,mortgage,2000000,16.37,defaulted,no
14694,11837,mortgage,1000000,11.58,active,no
14695,11840,mortgage,50000,16.15,active,no
14696,11841,mortgage,1000000,13.42,defaulted,no
14697,11842,mortgage,50000,12.6,active,no
14698,11843,mortgage,5000000,10.92,active,yes
14699,11845,mortgage,200000,15.1,active,no
14700,11846,mortgage,2000000,15.13,active,no
14701,11847,mortgage,5000000,11.84,paid,no
14702,11848,personal,2000000,14.32,active,no
14703,11852,mortgage,2000000,12.08,active,no
14704,11853,personal,1000000,14.42,paid,no
14705,11854,mortgage,50000,16.45,active,no
14706,11855,mortgage,200000,10.6,active,no
14707,11856,mortgage,200000,13.57,active,no
14708,11857,mortgage,200000,11.54,paid,no
14709,11858,mortgage,5000000,12.89,active,no
14710,11859,mortgage,500000,15.49,paid,no
14711,11860,personal,1000000,11.28,active,no
14712,11861,mortgage,1000000,9.08,active,no
14713,11863,mortgage,5000000,14.89,paid,no
14714,11864,mortgage,2000000,12.94,active,no
14715,11865,mortgage,1000000,12.1,active,no
14716,11866,mortgage,1000000,9.97,defaulted,no
14717,11867,mortgage,500000,9.24,active,no
14718,11869,mortgage,1000000,10.73,paid,no
14719,11870,mortgage,50000,14.25,paid,no
14720,11871,mortgage,5000000,11.79,active,no
14721,11872,mortgage,200000,13.06,active,no
14722,11873,mortgage,500000,9.16,defaulted,no
14723,11874,mortgage,500000,9.49,active,no
14724,11875,mortgage,2000000,8.59,active,no
14725,11876,mortgage,1000000,13.89,active,no
14726,11877,mortgage,200000,10.62,paid,no
14727,11880,personal,5000000,16.24,defaulted,no
14728,11881,mortgage,50000,10.97,paid,no
14729,11882,personal,5000000,11.41,paid,no
14730,11883,personal,200000,12.26,active,no
14731,11884,mortgage,5000000,11.05,paid,no
14732,11885,mortgage,100000,15.04,active,no
14733,11886,mortgage,200000,15.51,paid,no
14734,11887,mortgage,50000,8.59,active,no
14735,11889,mortgage,50000,13.74,active,no
14736,11890,mortgage,50000,13.99,paid,no
14737,11891,mortgage,500000,16.19,paid,no
14738,11892,mortgage,5000000,11.46,paid,no
14739,11894,mortgage,500000,10.06,active,no
14740,11898,mortgage,100000,12.66,active,no
14741,11899,mortgage,200000,12.08,defaulted,no
14742,11901,mortgage,1000000,14.83,active,no
14743,11902,mortgage,2000000,15.73,paid,no
14744,11903,mortgage,100000,9.19,defaulted,no
14745,11904,mortgage,5000000,15.27,paid,no
14746,11905,mortgage,1000000,15.77,active,no
14747,11910,mortgage,5000000,15.89,active,no
14748,11911,personal,1000000,14.61,active,no
14749,11912,mortgage,100000,14.44,active,no
14750,11914,mortgage,200000,8.62,active,no
14751,11915,mortgage,2000000,15.86,paid,no
14752,11916,mortgage,1000000,11.31,active,no
14753,11917,mortgage,500000,8.83,active,no
14754,11918,mortgage,500000,11.8,active,no
14755,11919,mortgage,100000,14.36,active,no
14756,11920,mortgage,2000000,12.04,active,no
14757,11921,mortgage,2000000,14.56,paid,no
14758,11924,mortgage,5000000,12.58,active,no
14759,11925,mortgage,1000000,10.9,paid,no
14760,11927,mortgage,100000,10.12,active,no
14761,11929,mortgage,2000000,11.87,active,no
14762,11932,mortgage,2000000,8.79,active,no
14763,11934,mortgage,500000,11.88,active,no
14764,11935,mortgage,100000,9.05,active,no
14765,11936,mortgage,1000000,15.52,paid,no
14766,11938,mortgage,1000000,13.1,active,no
14767,11940,mortgage,500000,13.67,active,no
14768,11941,mortgage,5000000,10.81,active,no
14769,11942,mortgage,50000,10.31,paid,no
14770,11943,mortgage,50000,14.16,active,no
14771,11944,mortgage,2000000,13.87,active,no
14772,11945,mortgage,200000,9.48,paid,no
14773,11946,mortgage,500000,10.41,active,no
14774,11947,mortgage,200000,16.07,active,no
14775,11950,mortgage,2000000,10.93,paid,no
14776,11951,mortgage,5000000,8.71,active,no
